,Unnamed: 0,cc_num,merchant,category,amt,gender,state,zip,lat,long,city_pop,unix_time,merch_lat,merch_long,age,trans_year,trans_month,trans_hour
231086,231086,4149635823017,567,0,0.5504912386018849,1,1,35049,-0.9020260141947132,0.26756940055905126,-0.28038787435066115,-0.32165625813416243,-0.7647342721815192,0.2682220804216663,46,2020,9,17
221271,221271,4623560839669,300,8,4.5849852964152005,1,12,51453,0.734717151637124,-0.3152126686753892,-0.2913768991755548,-0.4009685283604925,0.7688171135717805,-0.2784526504153592,69,2020,9,22
82203,82203,4874017206859125,428,4,1.7306823481306333,0,37,97034,1.356569306987631,-2.3651016644778666,-0.15115281445147974,-1.2294841324562373,1.4880398557086374,-2.3987778663209234,41,2020,7,1
979047,979047,343668971234893,445,5,-0.31644404059683234,0,40,29061,-0.9067961183346482,0.6818363639238272,-0.2487361728470622,0.8189421630977902,-0.9845752153854065,0.7214039137277204,74,2020,2,23
271515,271515,3575540972310993,497,2,-0.3648484489231282,0,25,38677,-0.8270649462598341,0.04744036484977518,-0.2802606078642005,-0.9564872793303976,-1.0061048824600012,0.07576670826444028,22,2019,5,2
220616,220616,4623560839669,555,11,5.891176591971262,1,12,51453,0.734717151637124,-0.3152126686753892,-0.2913768991755548,-0.40364104025992303,0.5855343166548758,-0.33975450874665325,69,2020,9,18
286803,286803,2260801330657968,483,12,6.063893220320462,0,19,1612,0.7425378407924211,1.3304775101353123,-0.27811791331056157,-0.9105015753969414,0.720747144299189,1.341589820798813,97,2019,5,22
950204,950204,4228411452607671,136,9,-0.3889882762714226,1,21,4364,1.13977520737124,1.4731179477471825,-0.2742100623472017,0.7047875971019831,1.0775599066167891,1.4580072251177827,28,2020,1,23
980254,980254,4514242065619750,510,11,0.4495432458038281,0,50,82072,0.5687920521767081,-1.1084879139630213,-0.17702379593130305,0.8229847528077782,0.5773996650199814,-1.1538489456143317,35,2020,2,13
306215,306215,3501942333500073,308,4,1.4074200987127097,0,3,85086,-0.9340926739181001,-1.5951935549306422,4.0770251241191335,0.21505892315126385,-1.0587779440131648,-1.6648428088618619,24,2020,10,0
197317,197317,4917226033950,508,2,-0.3144479825215212,1,1,36775,-1.2319661195935596,0.23506930285996783,-0.29151389394343524,-1.1723127584854933,-1.1223234390863934,0.23843558719290453,91,2019,4,0
667423,667423,4633065159406313,277,12,4.6635961036748235,0,39,2908,0.6502766401928755,1.3655452830629216,0.38001055325271343,0.058681117222188675,0.8266177145583086,1.4312524709943952,28,2019,10,23
1268423,1268423,4914700582394237,303,8,4.034151664988418,1,38,16037,0.45548986028091926,0.7332061088051429,-0.2789657182653244,1.6866792317399206,0.49201390406983786,0.7912613710167975,67,2020,6,22
1230754,1230754,180072527505094,52,8,5.8806925150958085,1,27,28117,-0.5819019353137019,0.6801211319215646,-0.06302714689674767,1.5993257459296097,-0.5878052055346151,0.738405623881331,70,2020,5,22
131183,131183,348253506557335,311,11,6.6887737189147956,1,1,36541,-1.5894933124542565,0.13869387394413238,-0.24160171008685127,-0.9494462228101894,-1.5281422079085931,0.10356159945247244,75,2020,8,22
328867,328867,180046617132290,337,11,6.792061972675921,0,14,62939,-0.19130396640071143,0.09224941957199417,-0.28330740624143114,0.39056566359251377,-0.26466761763960167,0.142097589389674,81,2020,10,14
274154,274154,180020605265701,503,11,5.165670710704117,1,16,66958,0.26047437077424795,-0.5065801451163052,-0.29264524769366584,-0.018359612014300707,0.39764304093945974,-0.4371017974454029,21,2020,9,23
908990,908990,4715741951931168360,169,7,-0.3982200448697368,1,36,74633,-0.36270524134177684,-0.47681738946883584,-0.29260345577982966,0.5831681951449333,-0.46054196022860916,-0.4617896181338507,82,2019,12,22
59129,59129,568279015842,213,6,0.06336838504597078,1,28,58015,1.5789763487262787,-0.4771081067573542,-0.29319956863864727,-1.6248891336238012,1.7500310690995273,-0.510212381312628,32,2019,2,17
100811,100811,4060579726528237,670,12,-0.41562317621385597,1,16,66070,0.1331765479152243,-0.37895468222111117,-0.285350749330882,-1.46041564860318,-0.04300493749176375,-0.3296062813567331,75,2019,2,4
354110,354110,3561963695236764,360,2,-0.3752030001888048,1,34,11964,0.4977294532951013,1.3002138404004788,-0.28801007502882947,-0.7399532255919457,0.30680674939836944,1.369345730586047,39,2019,6,6
469300,469300,377113842678100,259,3,-0.35779986884468556,1,31,8323,0.1709833478192451,1.0833169393686315,-0.2915006469910171,-0.46505463334807556,0.35236814508219955,1.0387596572431872,58,2019,7,3
242491,242491,4319584480204988982,103,2,-0.04678154194885531,0,17,41810,-0.2695837605005623,0.5492240800780169,-0.2920193959314483,-0.24894413096421014,-0.28878049587018284,0.5364960434999804,63,2020,9,2
12177,12177,6011504998544485,87,4,0.1365088552442954,0,1,36749,-1.1919497139981494,0.24905866556686057,-0.2900652736738862,-1.6426681230682596,-1.3261330995529772,0.24786842051416805,52,2020,6,4
76721,76721,4613314721966,598,9,-0.21651638320156702,1,27,28611,-0.5010083863788899,0.6177550056020156,-0.29123239620454916,-1.5557333756723557,-0.3453340133609103,0.5785045732899377,35,2019,2,0
272499,272499,3589289942931264,188,6,-0.16110677403034715,0,41,57374,1.0298568700277277,-0.536539842578074,-0.29254870673034505,-0.035296992644267174,0.8608775806077421,-0.5686600380377722,51,2020,9,22
184565,184565,4471568287204,300,8,3.798871730729853,1,27,27311,-0.40569418492102555,0.783989756077394,-0.2823652995993696,-0.6340807821263598,-0.2780560295808545,0.8461761510633738,96,2020,8,21
62135,62135,3514897282719543,131,12,5.7153505095959325,1,34,14425,0.8722501265813599,0.9417901280403459,-0.258013673851385,-1.347085999786725,0.7388765230741495,0.9226481189255352,71,2020,7,23
15473,15473,6526955903501879,434,8,4.771882254260454,0,9,34120,-2.4049816830564836,0.6278937710391173,0.6198830559028174,-1.7985558657362934,-2.286180112385446,0.557565845900757,73,2019,1,22
1270688,1270688,3549202406645667,468,4,1.550618781597351,1,21,4074,0.9941037751198994,1.4449111028286223,-0.23203507758585534,1.693841527613644,1.126642388818509,1.4826666469222962,90,2020,6,23
183352,183352,4681699462969,570,4,1.5353988387731032,1,42,37132,-0.5276051450398728,0.27656919579606165,0.2314128645019,-1.2125498113866002,-0.5336984428652549,0.27948093616492575,45,2019,4,0
1262034,1262034,4334230547694630,98,1,0.2465067134557704,1,50,83120,0.8825352978627525,-1.5119380990375424,-0.29260345577982966,1.6725187202921916,1.0234597978459175,-1.5489417723157133,56,2020,6,19
795929,795929,5130484058948421,504,11,4.764147529218624,1,35,45808,0.45190422318736445,0.4542846742677552,-0.2930074878285838,0.40850530014967473,0.5391131331161388,0.4060809802255808,45,2019,12,23
135811,135811,60423098130,209,11,6.135252296512836,1,36,73719,-0.31451585490861633,-0.5828492525239454,-0.29388841016439204,-1.3542099827086467,-0.4478167707748088,-0.622422927644098,65,2019,3,23
1247562,1247562,4428154703770710,346,11,-0.4086369729502669,0,47,99113,1.586443142454066,-1.9581891369142796,-0.2916430517295124,1.6364549294992343,1.4498380903481434,-1.979063719168508,80,2020,6,11
1166766,1166766,3518234918950662,118,3,-0.11003916024668692,0,43,75092,-0.9654468965077942,-0.4645709236899704,-0.13995882306526553,1.4201583132709101,-1.116017696050991,-0.4823759404721395,53,2020,5,7
1264436,1264436,4067137330196900,506,6,-0.17790513480726663,0,1,35554,-0.9074659626268505,0.1894702961557557,-0.2902355630350819,1.6771107103412912,-1.0215679554389951,0.24516940651689553,37,2020,6,12
514355,514355,3500969075198072,403,12,6.6308984673385405,1,47,99033,1.7119404407284837,-1.9518442320923517,-0.2911992788235037,-0.3584257228266007,1.6006897972023004,-1.9016775160992023,24,2019,8,23
449795,449795,3587044315915002,491,12,0.37568591722728245,1,42,38039,-0.6870430662894949,0.07855584829233847,-0.2876850395782185,1.117869588983005,-0.5948367473804208,0.010768722321401322,49,2020,12,8
983711,983711,4767265376804500,35,10,-0.1442216547863907,0,38,18917,0.36198747761052846,1.0917768124645355,-0.28701655359746675,0.832419097482908,0.44249206886496945,1.0271006632691326,62,2020,2,23
314178,314178,378904938837132,123,5,-0.30369432631948456,0,36,73669,-0.5542124111321761,-0.6199984792436505,-0.28811448041505927,0.28012151374346483,-0.5372890454088807,-0.6451054276979338,37,2020,10,22
392916,392916,5152054598359927,12,4,1.4238690938150917,1,18,70056,-1.7042457482017759,0.01404421633114923,-0.11009356883850296,-0.6468907265625538,-1.6032811167535708,0.07413560951044572,51,2019,6,2
421025,421025,2576709887791552,447,4,0.036608731473830404,1,4,92128,-1.0896636101059418,-1.9509066688368775,3.8169091759799905,-0.5842335452658027,-1.1260596030877843,-1.9811974653080944,64,2019,7,9
582969,582969,4683520018489354,119,2,-0.3811287975998849,1,4,90250,-0.9108545866932874,-2.0439580049596113,0.014467524749542375,-0.1957642855013431,-0.9235673814688053,-2.0945498243369123,28,2019,9,3
400263,400263,30546453310167,309,4,1.6988473644204412,1,30,3220,0.9696948374598218,1.3658827270169345,-0.2689560926939859,0.8968443951502025,0.9074759262923761,1.4266907584039243,68,2020,11,1
374379,374379,3535808924394848,345,4,0.24139204806905684,1,14,62571,0.16729731146710555,0.09267210564661957,-0.2885905272341928,0.7207156708244449,0.34344396280618433,0.026201919643558672,43,2020,11,11
689055,689055,676327197445,630,11,5.247505467518193,1,34,10533,0.49262681589273627,1.1895159648646387,-0.2699147380256103,0.11911499877668054,0.4580148312274641,1.1783925884497248,75,2019,10,22
926294,926294,4756039869079882102,494,4,1.4680942555462047,1,43,76240,-0.9619991685332226,-0.5038104897078289,-0.20766068513642394,0.6115697396492705,-0.7605865961842755,-0.4408641068417771,69,2020,1,3
1151156,1151156,4988304376504,304,11,-0.40844984250570643,1,34,12575,0.5752540794661918,1.1672615564285065,-0.28668537978701253,1.3735308505572104,0.5700903575301709,1.097436659458968,86,2020,4,9
1186464,1186464,4893092478075970,282,11,6.842730130580937,1,4,94508,0.007738353548942586,-2.341826938776227,-0.2820390112263397,1.4781693821605626,-0.0329489398464057,-2.3925803661649954,53,2020,5,22
402489,402489,180046165512893,70,11,5.34864212008454,0,37,97383,1.2366008794827614,-2.3707642003396505,-0.2617754424221605,0.9220073444191212,1.0814738668869874,-2.325314332474026,55,2020,11,13
1129911,1129911,4400011257587661852,63,9,4.226334631551971,0,29,68859,0.5830754966427913,-0.6220960864740162,-0.29247760973185705,1.304192945562082,0.4832605049050892,-0.6841769567765287,43,2020,4,1
192610,192610,6011975266774121,316,4,1.5533251242542119,0,20,21405,0.09626857350926571,0.9969433730879429,0.012930204207770444,-0.5830300368359429,0.18162638631243994,0.9315762831042934,80,2020,8,23
932893,932893,3500969075198072,573,1,-0.38150305848900573,1,47,99033,1.7119404407284837,-1.9518442320923517,-0.2911992788235037,0.6364745904573933,1.6984823389932704,-1.8784498623533,24,2020,1,20
361732,361732,6011104316292105,424,7,0.357503611901822,0,45,23937,-0.3110748174439463,0.8504607851576184,-0.2871324257881754,0.6281090959012713,-0.28330522900945865,0.8711057763681169,38,2020,11,21
6121,6121,4922710831011201,8,11,5.809021554829166,0,38,15665,0.3542842682501997,0.7679032171898904,-0.2892884059371828,-1.8322071232187362,0.26888774753457745,0.6970878926002454,82,2019,1,22
144910,144910,30131826429364,245,8,5.086261401121964,0,42,37932,-0.513045882335823,0.4417620270647978,1.002014580571641,-1.3327689628124568,-0.5456795699057038,0.44362994535350386,29,2019,3,3
316433,316433,3563837241599446,672,6,-0.20971731038253838,1,37,97132,1.3342270651370964,-2.3796783297414077,-0.20051395430682165,-0.8305362976338142,1.326659360199701,-2.3093560611223594,46,2019,6,19
191121,191121,213161869125933,6,11,-0.3876519186293301,0,21,4226,1.1983303188640309,1.423433622384386,-0.29305804353683057,-0.5940204055550254,0.9970064789751438,1.4012525064116195,53,2020,8,7
709741,709741,349813394357327,438,12,4.891084347445443,0,24,63966,-0.307541593748626,-0.004249169048911786,-0.2855494536171545,0.17962519674964575,-0.24198605344058566,-0.038169773210158825,66,2019,10,22
215843,215843,4904681492230012,337,11,6.414826985344525,0,34,12419,0.6526834047662055,1.1753241842705582,-0.29128701620970443,-0.4312369366925392,0.637921126788482,1.1861139032198273,33,2020,9,2
134056,134056,4911818930706644725,20,4,1.7778575181085567,1,3,85201,-1.0059330735806244,-1.5713679807430487,1.29018547173839,-1.3604560143173114,-0.9702916437649795,-1.5728183219064074,83,2019,3,1
58990,58990,501882822387,550,4,1.3329045456595945,0,25,39653,-1.4057076878412298,-0.04565555611982328,-0.28437268583669495,-1.3623008599773392,-1.4585605361976102,-0.004645906667852197,62,2020,7,1
12983,12983,4806443445305,447,4,1.3795191784542717,1,35,45638,-0.0016197652391810706,0.5495236579865952,-0.22251383053529622,-1.808292049633875,0.1740060906295065,0.4887893491695991,22,2019,1,11
